nodeid	nodelen	ys	tunisia	bhagwa	taishanhong	dabenzi	azerbaijan
s36442	591	0	0	0	0	1	0
s36443	345	0	0	0	0	1	0
s36444	147	0	0	0	0	1	0
s36445	100	0	0	0	0	1	0
s36446	112	0	0	0	0	1	0
s36447	91	0	0	0	0	1	0
s36448	229	0	0	0	0	1	0
s36449	52	0	0	0	0	1	1
s36450	22	0	0	0	0	1	0
s36451	97	0	0	0	0	1	0
s36452	423	0	0	0	0	1	0
s36453	81	0	0	0	0	1	0
s36454	159	0	0	0	0	1	0
s36455	150	0	0	0	0	1	0
s36456	138	0	0	0	0	1	0
s36457	64	0	0	0	0	1	0
s36458	181	0	0	0	0	1	0
s36459	795	0	0	0	0	1	0
s36460	167	0	0	0	0	1	0
s36461	189	0	0	0	0	1	0
s36462	72	0	0	0	0	1	0
s36463	221	0	0	0	0	1	0
s36464	160	0	0	0	0	1	0
s36465	1	0	0	0	0	1	0
s36466	167	0	0	0	0	1	0
s36467	170	0	0	0	0	1	0
s36468	75	0	0	0	0	1	0
s36469	97	0	0	0	0	1	1
s36470	14	0	0	0	0	1	0
s36471	53	0	0	0	0	1	0
s36472	165	0	0	0	0	1	0
s36473	163	0	0	0	0	1	0
s36474	141	0	0	0	0	1	0
s36475	91	0	0	0	0	1	1
s36476	651	0	0	0	0	1	0
s36477	62	0	0	0	0	1	0
s36478	128	0	0	0	0	1	0
s36479	215	0	0	0	0	1	0
s36480	130	0	0	0	0	1	0
s36481	211	0	0	0	0	1	0
s36482	55	0	0	0	0	1	0
s36483	138	0	0	0	0	1	0
s36484	810	0	0	0	0	1	0
s36485	133	0	0	0	0	1	0
s36486	1	0	0	0	0	1	0
s36487	71	0	0	0	0	1	1
s36488	209	0	0	0	0	1	0
s36489	58	0	0	0	0	1	0
s36490	71	0	0	0	0	1	0
s36491	90	0	0	0	0	1	0
s36492	70	0	0	0	0	1	0
s36493	611	0	0	0	0	1	1
s36494	329	0	0	0	0	1	0
s36495	99	0	0	0	0	1	0
s36496	75	0	0	0	0	1	0
s36497	140	0	0	0	1	1	0
s36498	75	0	0	0	0	1	0
s36499	1672	0	0	0	0	1	0
s36500	114	0	0	0	0	1	0
s36501	625	0	0	0	0	1	0
s36502	360	0	0	0	0	1	0
s36503	433	0	0	0	0	1	1
s36504	58	0	0	0	0	1	0
s36505	89	0	0	0	0	1	0
s36506	57	0	0	0	0	1	0
s36507	190	0	0	0	0	1	0
s36508	59	0	0	0	0	1	0
s36509	70	0	0	0	0	1	0
s36510	630	0	0	0	0	1	0
s36511	129	0	0	0	0	1	0
s36512	231	0	0	1	0	1	0
s36513	416	0	0	0	0	1	0
s36514	838	0	0	0	0	1	0
s36515	321	0	0	0	0	1	0
s36516	153	0	0	0	0	1	0
s36517	11	0	0	0	1	1	0
s36518	71	0	0	0	0	1	0
s36519	61	0	0	0	0	1	0
s36520	60	0	0	0	0	1	0
s36521	53	0	0	0	0	1	1
s36522	613	0	0	0	0	1	1
s36523	196	0	0	0	0	1	0
s36524	133	0	0	0	0	1	0
s36525	262	0	0	0	0	1	1
s36526	114	0	0	0	0	1	1
s36527	10	0	0	0	0	1	0
s36528	201	0	0	0	0	1	0
s36529	385	0	0	0	0	1	0
s36530	384	0	0	0	0	1	0
s36531	672	0	0	0	0	1	0
s36532	113	0	0	0	0	1	0
s36533	410	0	0	0	0	1	0
s36534	79	0	0	0	0	1	1
s36535	61	0	0	0	0	1	0
s36536	356	0	0	0	0	1	1
s36537	2	0	0	0	0	1	0
s36538	834	0	0	0	0	1	0
s36539	99	0	0	0	0	1	0
s36540	108	0	0	0	0	1	0
s36541	71	0	0	0	0	1	1
s36542	69	0	0	0	0	1	0
s36543	88	0	0	0	0	1	0
s36544	93	0	0	0	0	1	1
s36545	7	0	0	0	1	1	0
s36546	87	0	0	0	0	1	0
s36547	10	0	0	0	0	1	0
s36548	6	0	0	0	0	1	0
s36549	94	0	0	0	0	1	0
s36550	114	0	0	0	0	1	0
s36551	1	0	0	0	0	1	0
s36552	53	0	0	0	0	1	0
s36553	60	0	0	0	0	1	0
s36554	84	0	0	0	0	1	0
s36555	97	0	0	0	0	1	0
s36556	264	0	0	0	0	1	0
s36557	334	0	0	0	0	1	0
s36558	120	0	0	0	0	1	0
s36559	63	0	0	0	0	1	0
s36560	371	0	0	0	0	1	0
s36561	509	0	0	0	0	1	0
s36562	114	0	0	0	0	1	0
s36563	96	0	0	0	0	1	0
s36564	57	0	0	0	0	0	0
s36565	28	0	0	0	0	0	0
s36566	112	0	0	0	0	1	0
s36567	118	0	0	0	0	1	0
s36568	84	0	0	0	0	1	0
s36569	66	0	0	0	0	1	0
s36570	132	0	0	0	0	1	0
s36571	445	0	0	0	1	1	0
s36572	584	0	0	0	1	1	0
s36573	152	0	0	0	0	1	0
s36574	1	0	0	0	1	1	0
s36575	210	0	0	0	0	1	0
s36576	54	0	0	0	0	1	0
s36577	213	0	0	0	0	1	0
s36578	61	0	0	0	0	1	0
s36579	150	0	0	0	0	1	0
s36580	6	0	0	0	0	1	0
s36581	72	0	0	0	0	1	0
s36582	112	0	0	0	0	1	0
s36583	185	0	0	0	0	1	0
s36584	262	0	0	0	0	1	0
s36585	174	0	0	0	0	1	0
s36586	14	0	0	0	1	1	0
s36587	160	0	0	0	0	0	0
s36588	203	0	0	0	0	0	0
s36589	3286	0	0	0	0	1	0
s36590	508	0	0	0	0	1	1
s36591	86	0	0	0	0	1	0
s36592	81	0	0	0	0	1	1
s36593	60	0	0	0	0	1	0
s36594	83	0	0	0	0	1	0
s36595	278	0	0	0	0	1	0
s36596	119	0	0	0	1	1	1
s36597	110	0	0	0	0	1	0
s36598	69	0	0	0	0	1	0
s36599	75	0	0	0	0	1	0
s36600	94	0	0	0	0	1	0
s36601	359	0	0	0	0	1	0
s36602	107	0	0	0	0	1	0
s36603	977	0	0	0	0	1	0
s36604	345	0	0	0	0	1	0
s36605	65	0	0	0	0	1	0
s36606	60	0	0	0	0	1	0
s36607	67	0	0	0	0	1	0
s36608	212	0	0	0	0	1	0
s36609	804	0	0	0	0	1	0
s36610	8	0	0	0	0	1	0
s36611	94	0	0	0	0	1	0
s36612	287	0	0	0	0	1	0
s36613	4	0	0	0	1	1	0
s36614	2233	0	0	0	0	1	0
s36615	1161	0	0	0	0	1	1
s36616	16612	0	0	0	0	1	0
s36617	354	0	0	0	0	1	1
s36618	260	0	0	0	0	1	0
s36619	217	0	0	0	0	1	0
s36620	240	0	0	0	0	1	1
s36621	2178	0	0	0	0	1	0
s36622	73	0	0	0	0	1	0
s36623	72	0	0	0	0	1	0
s36624	318	0	0	0	0	1	0
s36625	136	0	0	0	0	1	0
s36626	512	0	0	0	0	1	0
s36627	101	0	0	0	0	1	0
s36628	80	0	0	0	0	1	0
s36629	263	0	0	0	0	1	1
s36630	511	0	0	0	0	1	0
s36631	698	0	0	0	0	1	0
s36632	1036	0	0	0	0	1	0
s36633	161	0	0	0	0	1	0
s36634	172	0	0	0	0	1	1
s36635	278	0	0	0	0	1	1
s36636	381	0	0	0	0	1	0
s36637	462	0	0	0	1	1	0
s36638	233	0	0	0	0	1	0
s36639	88	0	0	0	0	1	0
s36640	295	0	0	0	0	1	0
s36641	115	0	0	0	0	1	0
s36642	1	0	0	0	0	0	0
s36643	43	0	0	0	0	1	0
s36644	231	0	0	0	0	1	0
s36645	725	0	0	0	0	1	0
s36646	87	0	0	0	0	1	0
s36647	261	0	0	0	0	1	0
s36648	221	0	0	0	0	1	0
s36649	6	0	0	0	0	1	0
s36650	857	0	0	0	0	1	0
s36651	1277	0	0	0	0	1	0
s36652	231	0	0	0	0	1	0
s36653	293	0	0	0	0	1	0
s36654	280	0	0	0	0	1	0
s36655	199	0	0	0	0	1	0
s36656	783	0	0	0	0	1	0
s36657	1002	0	0	0	0	1	0
s36658	3172	0	0	0	0	1	0
s36659	258	0	0	0	0	1	0
s36660	57	0	0	0	0	1	0
s36661	135	0	0	0	1	1	0
s36662	286	0	0	0	0	1	1
s36663	90	0	0	0	0	1	0
s36664	90	0	0	0	0	1	0
s36665	179	0	0	0	0	1	0
s36666	507	0	0	0	1	1	0
s36667	127	0	0	0	0	1	0
s36668	416	0	0	0	0	1	0
s36669	131	0	0	0	0	1	0
s36670	96	0	0	0	0	1	0
s36671	97	0	0	0	0	1	0
s36672	380	0	0	0	0	1	0
s36673	548	0	0	0	0	1	0
s36674	61	0	0	0	0	1	0
s36675	265	0	0	0	1	1	0
s36676	858	0	0	0	0	1	0
s36677	8	0	0	0	1	1	0
s36678	573	0	0	0	0	1	0
s36679	144	0	0	0	0	1	0
s36680	118	0	0	0	0	1	0
s36681	176	0	0	0	0	1	1
s36682	80	0	0	0	0	1	1
s36683	892	0	0	0	0	1	0
s36684	71	0	0	0	0	1	0
s36685	240	0	0	0	0	1	0
s36686	505	0	0	0	0	1	0
s36687	102	0	0	0	0	1	0
s36688	85	0	0	0	0	1	0
s36689	283	0	0	0	0	1	0
s36690	825	0	0	0	0	1	0
s36691	19	0	0	0	1	1	1
s36692	86	0	0	0	1	1	1
s36693	1478	0	0	0	0	1	1
s36694	972	0	0	0	0	1	0
s36695	954	0	0	0	0	1	1
s36696	51	0	0	0	0	1	0
s36697	204	0	0	0	0	1	0
s36698	62	0	0	0	0	1	0
s36699	100	0	0	0	0	1	0
s36700	480	0	0	0	0	1	0
s36701	286	0	0	0	1	1	0
s36702	288	0	0	0	0	1	0
s36703	12945	0	0	0	0	1	0
s36704	1	0	0	0	0	1	1
s36705	654	0	0	0	0	1	0
s36706	51	0	0	0	0	1	0
s36707	2045	0	0	0	0	1	1
s36708	69	0	0	0	0	1	0
s36709	108	0	0	0	0	1	0
s36710	113	0	0	0	0	1	0
s36711	73	0	0	0	0	1	0
s36712	68	0	0	0	0	1	0
s36713	697	0	0	0	0	1	0
s36714	126	0	0	0	0	1	0
s36715	509	0	0	0	0	1	1
s36716	841	0	0	0	0	1	0
s36717	230	0	0	0	0	1	0
s36718	1029	0	0	0	0	1	0
s36719	158	0	0	0	0	1	0
s36720	129	0	0	0	0	1	0
s36721	2	0	0	0	0	1	0
s36722	438	0	0	0	0	1	0
s36723	349	0	0	0	0	1	0
s36724	264	0	0	0	0	1	1
s36725	723	0	0	0	0	1	0
s36726	342	0	0	0	0	1	0
s36727	114	0	0	0	0	1	1
s36728	220	0	0	0	0	1	0
s36729	198	0	0	0	0	1	0
s36730	1175	0	0	0	0	1	0
s36731	105	0	0	0	0	1	0
s36732	288	0	0	0	0	1	0
s36733	288	0	0	0	0	1	0
s36734	288	0	1	0	0	1	0
s36735	343	0	1	0	0	1	0
s36736	886	0	0	0	0	1	1
s36737	223	0	0	0	0	1	0
s36738	549	0	0	0	0	1	1
s36739	281	0	0	0	0	1	1
s36740	247	0	0	0	0	1	1
s36741	6	0	0	0	1	1	0
s36742	278	0	0	0	0	1	0
s36743	108	0	0	0	0	1	0
s36744	78	0	0	0	0	1	0
s36745	93	0	0	0	0	1	1
s36746	53	0	0	0	0	1	1
s36747	134	0	0	0	0	1	0
s36748	103	0	0	0	0	1	1
s36749	4661	0	0	0	0	1	0
s36750	494	0	0	0	0	1	0
s36751	1080	0	0	0	0	1	0
s36752	10162	0	0	0	0	1	0
s36753	66	0	0	0	0	1	0
s36754	17	0	0	0	0	1	0
s36755	213	0	0	0	0	1	0
s36756	892	0	0	0	0	1	0
s36757	64	0	0	0	0	1	0
s36758	3494	0	0	0	0	1	0
s36759	299	0	0	0	0	1	0
s36760	251	0	0	0	0	1	0
s36761	1383	0	0	1	0	1	0
s36762	2	0	0	0	0	1	0
s36763	988	0	0	0	0	1	1
s36764	8	0	0	0	0	1	0
s36765	188	0	0	0	0	1	0
s36766	386	0	0	0	0	1	0
s36767	155	0	0	0	0	1	0
s36768	145	0	0	0	0	1	0
s36769	45	0	0	0	0	1	0
s36770	75	0	0	0	0	1	0
s36771	674	0	0	0	0	1	0
s36772	424	0	0	0	0	1	1
s36773	225	0	0	0	0	1	0
s36774	181	0	0	0	0	1	1
s36775	61	0	0	0	0	1	0
s36776	75	0	0	0	0	1	0
s36777	154	0	0	0	0	1	0
s36778	177	0	0	0	0	1	0
s36779	172	0	0	0	0	1	0
s36780	58	0	0	0	0	1	1
s36781	272	0	0	0	0	1	0
s36782	166	0	0	0	0	1	1
s36783	1838	0	0	0	0	1	1
s36784	101	0	0	0	0	1	1
s36785	210	0	0	0	0	1	0
s36786	564	0	0	0	0	1	0
s36787	766	0	0	0	0	1	0
s36788	173	0	0	0	0	1	0
s36789	291	0	0	0	0	1	0
s36790	63	0	0	0	1	1	0
s36791	9	0	0	0	0	1	0
s36792	83	0	0	0	0	1	0
s36793	71	0	0	0	0	1	0
s36794	15	0	0	0	0	1	0
s36795	139	0	0	0	0	1	0
s36796	194	0	0	0	0	1	0
s36797	69	0	0	0	0	1	0
s36798	169	0	0	0	0	1	0
s36799	8	0	0	0	0	1	0
s36800	101	0	0	0	0	1	0
s36801	770	0	0	0	0	1	0
s36802	181	0	0	0	0	1	0
s36803	80	0	0	0	0	1	0
s36804	115	0	0	0	0	1	0
s36805	547	0	0	0	0	1	0
s36806	61	0	0	0	0	1	0
s36807	118	0	0	0	0	1	0
s36808	694	0	0	0	0	1	0
s36809	465	0	0	0	0	1	1
s36810	5453	0	0	0	0	1	0
s36811	385	0	0	0	0	1	1
s36812	1226	0	0	0	0	1	0
s36813	705	0	0	0	0	1	0
s36814	101	0	0	0	0	1	0
s36815	120	0	0	0	0	1	1
s36816	191	0	0	0	0	1	1
s36817	88	0	0	0	0	1	0
s36818	902	0	0	0	0	1	0
s36819	91	0	0	0	0	1	0
s36820	70	0	0	0	0	1	1
s36821	217	0	0	0	0	1	1
s36822	301	0	0	0	0	1	0
s36823	158	0	0	0	0	1	1
s36824	187	0	0	0	0	1	1
s36825	2004	0	0	0	0	1	0
s36826	1177	0	0	0	0	1	0
s36827	66	0	0	0	0	1	0
s36828	132	0	0	1	0	1	1
s36829	71	0	0	0	1	1	1
s36830	124	0	0	0	0	1	1
s36831	441	0	0	0	0	1	0
s36832	1187	0	0	0	0	1	0
s36833	91	0	0	0	0	1	0
s36834	80	0	0	0	0	0	0
s36835	261	0	0	0	1	1	0
s36836	2507	0	0	0	0	1	1
s36837	66	0	0	0	0	1	1
s36838	91	0	0	0	0	1	0
s36839	1791	0	0	0	0	1	1
s36840	55	0	0	0	0	1	0
s36841	193	0	0	0	0	1	0
s36842	311	0	0	0	0	1	0
s36843	134	0	0	0	0	1	0
s36844	330	0	0	0	0	1	0
s36845	508	0	0	0	0	1	0
s36846	61	0	0	0	0	1	1
s36847	290	0	0	0	0	1	0
s36848	336	0	0	0	0	1	0
s36849	4527	0	0	0	0	1	0
s36850	98	0	0	0	0	1	0
s36851	148	0	0	0	0	0	0
s36852	121	0	0	0	0	0	0
s36853	5	0	0	0	1	1	0
s36854	6488	0	0	0	0	1	0
s36855	3	0	0	0	0	1	0
s36856	248	0	0	0	1	1	0
s36857	154	0	0	0	0	1	0
s36858	361	0	0	0	0	1	0
s36859	64	0	0	0	0	1	0
s36860	341	0	0	0	0	1	0
s36861	119	0	0	0	0	1	0
s36862	962	0	0	0	0	1	0
s36863	522	0	0	0	0	1	0
s36864	90	0	0	0	0	1	0
s36865	60	1	1	1	1	1	0
s36866	1121	0	0	0	0	1	0
s36867	85	0	0	0	0	1	0
s36868	482	0	0	0	0	1	0
s36869	101	0	0	0	0	1	0
s36870	106	0	0	0	0	1	0
s36871	115	0	0	0	1	1	0
s36872	560	0	0	0	0	1	0
s36873	161	0	0	0	1	1	0
s36874	53	0	0	0	0	1	0
s36875	87	0	0	0	0	1	0
s36876	1284	0	0	0	0	1	0
s36877	76	0	0	0	0	1	0
s36878	114	0	0	0	0	1	0
s36879	52	0	0	0	1	1	0
s36880	94	0	0	0	0	1	0
s36881	136	0	0	0	1	1	1
s36882	8	0	0	0	0	1	0
s36883	67	0	0	0	1	1	0
s36884	3	0	0	0	0	1	0
s36885	177	0	0	0	0	1	0
s36886	78	0	0	0	0	1	1
s36887	137	0	0	0	1	1	1
s36888	66	0	0	0	0	1	0
s36889	224	0	0	0	1	1	0
s36890	157	0	0	0	0	1	0
s36891	166	0	0	0	0	1	0
s36892	60	0	0	0	0	1	0
s36893	50	0	0	0	0	1	0
s36894	2830	0	0	0	0	1	0
s36895	102	0	0	0	0	1	1
s36896	52	0	0	0	0	1	0
s36897	141	0	0	0	0	1	0
s36898	79	0	0	0	0	1	0
s36899	61	0	0	0	0	1	0
s36900	163	0	0	0	0	1	0
s36901	275	0	0	0	0	1	0
s36902	3075	0	0	0	0	1	0
s36903	1624	0	0	0	0	1	0
s36904	569	0	0	0	0	1	0
s36905	1187	0	0	0	0	1	0
s36906	131	0	0	0	0	1	0
s36907	111	0	0	0	0	1	0
s36908	90	0	0	0	0	1	0
s36909	123	0	0	0	0	1	0
s36910	288	0	0	0	0	1	0
s36911	136	0	0	0	0	1	1
s36912	86	0	0	0	0	1	0
s36913	455	0	0	0	0	1	0
s36914	166	0	0	0	0	1	0
s36915	75	0	0	0	0	1	0
s36916	213	0	0	0	1	1	1
s36917	81	0	0	0	0	1	0
s36918	237	0	0	0	0	1	0
s36919	127	0	0	0	0	1	0
s36920	84	0	0	0	0	1	0
s36921	153	0	0	0	0	1	0
s36922	153	0	0	0	0	1	0
s36923	207	0	0	0	0	1	0
s36924	979	0	0	0	1	1	0
s36925	188	0	0	0	0	1	0
s36926	3524	0	0	0	0	1	0
s36927	148	0	0	0	0	1	0
s36928	58	0	0	0	0	1	1
s36929	138	0	0	0	0	1	0
s36930	513	0	0	0	0	1	0
s36931	438	0	0	0	0	1	0
s36932	1232	0	0	0	0	1	0
s36933	533	0	0	0	0	1	0
s36934	71	0	0	0	0	1	0
s36935	120	0	0	0	0	1	0
s36936	890	0	0	0	0	1	0
s36937	187	0	0	0	0	1	0
s36938	380	0	0	0	0	1	0
s36939	3	0	0	0	0	1	1
s36940	726	0	0	0	1	1	1
s36941	96	0	0	0	0	1	0
s36942	176	0	0	0	0	1	1
s36943	289	0	0	0	0	1	0
s36944	89	0	0	0	0	1	0
s36945	500	0	0	0	0	1	0
s36946	5	0	0	0	0	1	0
s36947	829	0	0	0	0	1	0
s36948	282	0	0	0	0	1	1
s36949	51	0	0	0	1	1	0
s36950	115	0	0	0	0	1	0
s36951	57	0	0	0	1	1	0
s36952	160	0	0	0	0	1	0
s36953	78	0	0	0	0	1	1
s36954	53	0	0	0	0	1	0
s36955	84	0	0	0	1	1	0
s36956	196	0	0	0	0	1	0
s36957	2377	0	0	0	0	1	0
s36958	5542	0	0	0	0	1	0
s36959	1632	0	0	0	0	1	0
s36960	512	0	0	0	0	1	1
s36961	458	0	0	0	0	1	0
s36962	125	0	0	0	0	1	0
s36963	288	0	0	0	0	1	0
s36964	2436	0	0	0	0	1	0
s36965	138	0	0	0	0	1	0
s36966	74	0	0	0	0	1	0
s36967	149	0	0	0	0	1	0
s36968	549	0	0	0	0	1	0
s36969	75	0	0	0	0	1	0
s36970	425	0	0	0	0	1	0
s36971	61	0	0	0	0	1	1
s36972	221	0	0	0	0	1	1
s36973	327	0	0	0	0	1	1
s36974	26518	0	0	0	0	1	0
s36975	157	0	0	0	0	1	0
s36976	188	0	0	0	0	1	0
s36977	173	0	0	0	0	1	0
s36978	166	0	0	0	0	1	1
s36979	79	0	0	0	0	1	0
s36980	188	0	0	0	0	1	0
s36981	163	0	0	0	0	1	0
s36982	96	0	0	0	0	1	0
s36983	123	0	0	0	0	1	0
s36984	269	0	0	0	0	1	0
s36985	525	0	0	0	0	1	0
s36986	73	0	0	0	0	1	0
s36987	106	0	0	0	0	1	0
s36988	112	0	0	0	0	1	0
s36989	104	0	0	0	0	1	0
s36990	74	0	0	0	0	1	0
s36991	1436	0	0	0	0	1	0
s36992	209	0	0	0	0	1	0
s36993	100	0	0	0	0	1	0
s36994	137	0	0	0	0	1	0
s36995	307	0	0	0	0	1	0
s36996	65	0	0	0	0	1	0
s36997	66	0	0	0	0	1	0
s36998	174	0	0	0	0	1	0
s36999	59	0	0	0	0	1	0
s37000	393	0	0	0	0	1	0
s37001	78	0	0	0	0	1	0
s37002	75	0	0	0	0	1	0
s37003	117	0	0	0	0	1	0
s37004	133	0	0	0	0	1	0
s37005	19	0	0	0	0	1	0
s37006	111	0	0	0	0	1	0
s37007	670	0	0	0	0	1	0
s37008	83	0	0	0	0	1	0
s37009	88	0	0	0	0	1	0
s37010	67	0	0	0	0	1	0
s37011	60	0	0	0	0	1	0
s37012	80	0	0	0	0	1	0
s37013	91	0	0	0	0	1	0
s37014	178	0	0	0	0	1	0
s37015	8	0	0	0	0	1	0
s37016	3	0	0	0	0	1	0
s37017	385	0	0	0	0	1	0
s37018	97	0	0	0	0	1	0
s37019	73	0	0	0	0	1	0
s37020	73	0	0	0	0	1	1
s37021	98	0	0	0	0	1	0
s37022	60	0	0	0	0	1	0
s37023	68	0	0	0	0	1	1
s37024	114	0	0	0	0	1	0
s37025	162	0	0	0	0	1	0
s37026	154	0	0	0	0	1	0
s37027	74	0	0	0	0	1	0
s37028	1521	0	0	0	0	1	0
s37029	516	0	0	0	0	1	0
s37030	3397	0	0	0	0	1	0
s37031	53	0	0	0	0	1	0
s37032	174	0	0	0	0	1	0
s37033	60	0	0	0	1	1	0
s37034	296	0	1	0	1	1	1
s37035	150	0	0	0	0	1	1
s37036	985	0	0	0	0	1	0
s37037	67	0	0	0	0	1	1
s37038	1	0	0	0	1	1	0
s37039	17	0	0	0	1	1	0
s37040	67	0	0	0	0	1	0
s37041	223	0	0	0	0	1	0
s37042	745	0	0	0	0	1	0
s37043	17	0	0	0	1	1	0
s37044	659	0	0	0	0	1	1
s37045	334	0	0	0	0	1	1
s37046	158	0	0	0	0	1	0
s37047	829	0	0	0	0	1	1
s37048	178	0	0	0	0	1	0
s37049	119	0	0	0	0	1	0
s37050	87	0	0	0	0	1	0
s37051	117	0	0	0	0	1	0
s37052	1268	0	0	0	0	1	0
s37053	774	0	0	0	0	1	0
s37054	169	0	0	0	0	1	0
s37055	9	0	0	0	0	1	0
s37056	82	0	0	0	0	1	1
s37057	62	0	0	0	0	1	0
s37058	559	0	0	0	0	1	0
s37059	254	0	0	0	0	1	0
s37060	434	0	0	0	0	1	0
s37061	100	0	0	0	0	1	0
s37062	459	0	0	0	0	1	1
s37063	76	0	0	0	0	1	0
s37064	193	0	0	0	0	1	0
s37065	1	0	0	0	0	1	0
s37066	94	0	0	0	0	1	0
s37067	1585	0	0	0	0	1	0
s37068	51	0	0	0	0	1	0
s37069	86	0	0	0	0	1	0
s37070	8	0	0	0	0	1	0
s37071	130	0	0	0	0	1	0
s37072	278	0	0	0	0	1	0
s37073	77	0	0	0	0	1	0
s37074	110	0	0	0	0	1	0
s37075	107	0	0	0	0	1	0
s37076	50	0	0	0	0	1	0
s37077	97	0	0	0	0	1	0
s37078	192	0	0	0	0	1	0
s37079	377	0	0	0	0	1	0
s37080	50	0	0	0	0	1	0
s37081	74	0	0	0	0	1	0
s37082	180	0	0	0	0	1	0
s37083	156	0	0	0	0	1	0
s37084	244	0	0	0	0	1	1
s37085	13640	0	1	0	0	1	0
s37086	139	0	0	0	0	1	0
s37087	2058	0	0	0	0	1	0
s37088	270	0	0	0	0	1	0
s37089	816	0	0	0	1	1	0
s37090	566	0	0	0	0	1	0
s37091	3	0	0	0	0	1	0
s37092	113	0	0	0	0	1	0
s37093	277	0	0	0	0	1	0
s37094	174	0	0	0	0	1	0
s37095	129	0	0	0	0	1	0
s37096	142	0	0	0	0	1	0
s37097	67	0	0	0	0	0	0
s37098	430	0	0	0	0	1	0
s37099	134	0	0	0	0	1	0
s37100	151	0	0	0	0	1	0
s37101	508	0	0	0	0	1	0
s37102	3131	0	0	0	0	1	0
s37103	105	0	0	0	0	1	0
s37104	504	0	0	0	0	1	0
s37105	75	0	0	0	0	1	0
s37106	284	0	0	0	0	1	0
s37107	6483	1	1	0	1	1	1
s37108	8	0	0	0	0	1	0
s37109	319	0	0	0	0	1	1
s37110	1689	0	0	0	0	1	0
s37111	564	0	0	0	0	1	1
s37112	165	0	0	0	0	1	0
s37113	176	0	0	0	0	1	0
s37114	189	0	0	0	0	1	0
s37115	156	0	0	0	0	1	0
s37116	182	0	0	0	0	1	0
s37117	63	0	0	0	0	1	0
s37118	80	0	0	0	0	1	0
s37119	1929	0	0	0	0	1	0
s37120	2290	0	0	0	0	1	0
s37121	709	0	0	0	0	1	0
s37122	1	0	0	1	0	1	0
s37123	183	0	0	0	0	1	0
s37124	556	0	0	0	0	1	1
s37125	205	0	0	0	0	1	0
s37126	110	0	0	0	0	1	0
s37127	70	0	0	0	0	1	0
s37128	221	0	0	0	0	1	0
s37129	268	0	0	0	0	1	0
s37130	8544	0	0	0	0	1	0
s37131	433	0	0	0	0	1	1
s37132	101	0	0	0	0	1	1
s37133	531	0	0	0	0	1	1
s37134	3	0	0	0	0	1	0
s37135	797	0	0	0	0	1	0
s37136	5843	0	0	0	0	1	1
s37137	70	0	0	0	0	1	1
s37138	104	0	0	0	0	1	0
s37139	129	0	0	0	0	1	0
s37140	249	0	0	0	0	1	0
s37141	456	0	0	0	0	1	0
s37142	2559	0	0	0	0	1	0
s37143	446	0	0	0	0	1	0
s37144	53	0	0	0	0	1	0
s37145	221	0	0	0	0	1	0
s37146	548	0	0	0	0	1	0
s37147	72	0	0	0	0	1	0
s37148	105	0	0	0	0	1	0
s37149	4596	0	0	0	0	1	1
s37150	85	0	0	0	0	1	1
s37151	221	0	0	0	0	1	0
s37152	169	0	0	0	0	1	1
s37153	561	0	0	0	1	1	0
s37154	98	0	0	0	0	1	0
s37155	52	0	0	0	0	1	0
s37156	134	0	0	0	0	1	0
s37157	319	0	0	0	0	1	0
s37158	72	0	0	0	0	1	0
s37159	38	0	0	0	0	1	0
s37160	121	0	0	0	0	1	0
s37161	62	0	0	0	0	1	0
s37162	703	0	0	0	0	1	1
s37163	808	0	0	0	1	1	0
s37164	173	0	1	0	1	1	1
s37165	9063	0	0	0	0	1	0
s37166	700	0	0	0	0	1	0
s37167	599	0	0	0	0	1	0
s37168	85	0	0	0	0	0	0
s37169	105	0	0	0	0	1	0
s37170	19	0	0	0	0	1	0
s37171	157	0	0	0	0	1	0
s37172	740	0	0	0	0	1	0
s37173	287	0	0	0	1	1	1
s37174	303	0	0	0	1	1	0
s37175	788	0	0	0	0	1	1
s37176	190	0	0	0	0	1	0
s37177	116	0	0	0	0	1	0
s37178	3543	0	0	0	0	1	0
s37179	3532	0	0	0	0	1	0
s37180	1604	0	0	0	0	1	0
s37181	461	0	0	0	0	1	1
s37182	100	0	0	0	0	1	0
s37183	382	0	0	0	0	1	1
s37184	413	0	0	0	0	1	0
s37185	51	0	0	0	0	1	1
s37186	364	0	0	0	0	1	0
s37187	169	0	0	0	0	1	1
s37188	582	0	0	0	0	1	0
s37189	1903	0	0	0	0	1	0
s37190	48	0	0	0	1	0	0
s37191	285	0	0	0	0	1	0
s37192	287	0	0	0	0	1	0
s37193	135	0	0	0	0	1	0
s37194	479	0	0	0	0	1	0
s37195	984	0	0	0	0	1	0
s37196	639	0	0	0	0	1	0
s37197	1076	0	0	0	0	1	0
s37198	1094	0	0	0	0	1	0
s37199	7	0	0	0	1	1	1
s37200	180	0	0	0	0	1	0
s37201	690	0	0	0	0	1	0
s37202	113	0	0	0	0	1	0
s37203	2	0	0	0	0	1	0
s37204	337	0	0	0	0	1	0
s37205	97	0	0	0	0	1	0
s37206	79	0	0	0	0	1	0
s37207	985	0	0	0	0	1	0
s37208	726	0	0	0	0	1	0
s37209	777	0	0	0	0	1	1
s37210	1663	0	0	0	0	1	0
s37211	96	0	0	0	0	1	0
s37212	818	0	0	0	0	1	1
